WELL_ID	WELL_TYPE	WELL_DEPTH_FT	APPROXIMATE_LATITUDE	APPROXIMATE_LONGITUDE	TOP_OF_SCREEN_FT	SCREEN_LENGTH_FT	SOURCE	SOURCE_NAME	OTHER_NAMES
S-NSF-VP16	MUNICIPAL	NA	38.53661111	-122.76675	NA	NA	USGS	S-NSF-VP16	S-NSF-VP16
S5-YB-Y17	MUNICIPAL	400	39.32461111	-121.1486111	0	0	USGS	S5-YB-Y17	S5-YB-Y17
NAMFP-16:NAMDD-03	MUNICIPAL	635	38.6585	-121.4664722	222	403	USGS	NAMFP-16:NAMDD-03	NAMFP-16:NAMDD-03
MERFP-02	MUNICIPAL	0	37.19744444	-120.1573889	0	0	USGS	MERFP-02	MERFP-02
NSFWG-03	MUNICIPAL	552	38.38833333	-122.854	270	282	USGS	NSFWG-03	NSFWG-03
KWH-03	MUNICIPAL	310	36.27094444	-119.3112222	0	0	USGS	KWH-03	KWH-03
SFM-B2	MUNICIPAL	74	37.63191667	-122.397	54	10	USGS	SFM-B2	SFM-B2
RED-18	MUNICIPAL	0	40.49105556	-122.272	0	0	USGS	RED-18	RED-18
SIERRA-VL-08	MUNICIPAL	0	40.41583333	-120.7093611	0	0	USGS	SIERRA-VL-08	SIERRA-VL-08
CAMP-TV-09	MUNICIPAL	403	40.24225	-121.2073333	158	242	USGS	CAMP-TV-09	CAMP-TV-09
SIERRA-GL-09	MUNICIPAL	205	39.62511111	-121.3751389	50	155	USGS	SIERRA-GL-09	SIERRA-GL-09
KLAM-19	MUNICIPAL	80	40.73380556	-123.02	0	0	USGS	KLAM-19	KLAM-19
HR-PR-14	MUNICIPAL	350	32.71813889	-116.6775833	0	0	USGS	HR-PR-14	HR-PR-14
S-NSF-VP19	MUNICIPAL	NA	38.62597222	-122.7745833	NA	NA	USGS	S-NSF-VP19	S-NSF-VP19
S6-MCAW-C17	MUNICIPAL	120	38.5805	-120.5613333	40	80	USGS	S6-MCAW-C17	S6-MCAW-C17
S-MS-H19	MUNICIPAL	150	36.60227778	-121.43075	0	0	USGS	S-MS-H19	S-MS-H19
S-MS-SV03	MUNICIPAL	460	36.55902778	-121.6993056	210	240	USGS	S-MS-SV03	S-MS-SV03
S5-YB-B16	MUNICIPAL	125	39.18766667	-121.0416389	0	0	USGS	S5-YB-B16	S5-YB-B16
CAMP-LU-06	MUNICIPAL	220	41.44522222	-120.8693333	180	40	USGS	CAMP-LU-06	CAMP-LU-06
S5-YB-B03	MUNICIPAL	300	39.05869444	-121.2764444	240	40	USGS	S5-YB-B03	S5-YB-B03
S7-SAC-NA08	MUNICIPAL	205	38.65036111	-121.3667778	174	31	USGS	S7-SAC-NA08	S7-SAC-NA08
LUB-07	MUNICIPAL	660	35.19025539	-116.6311403	160	280	USGS	LUB-07	LUB-07
KLAM-33	MUNICIPAL	249	40.92176069	-122.4111236	201	48	USGS	KLAM-33	KLAM-33
CWISHU-01	MUNICIPAL	0	37.22688889	-119.5062778	0	0	USGS	CWISHU-01	CWISHU-01
OIW-07	MUNICIPAL	620	35.62838889	-117.6961944	260	340	USGS	OIW-07	OIW-07
COLOR-01	MUNICIPAL	0	32.90040342	-114.4986157	0	0	USGS	COLOR-01	COLOR-01
COLOR-19	MUNICIPAL	143	32.75661259	-114.5774679	118	22	USGS	COLOR-19	COLOR-19
SF-08	MUNICIPAL	275	37.46366667	-122.1903333	240	40	USGS	SF-08	SF-08
LUB-22	MUNICIPAL	1200	33.55918915	-114.9121462	690	500	USGS	LUB-22	LUB-22
SB-14	MUNICIPAL	975	34.43175	-119.5730833	0	0	USGS	SB-14	SB-14
HR-PR-34	MUNICIPAL	75	32.68313889	-116.2585556	30	45	USGS	HR-PR-34	HR-PR-34
NOCO-IN-02	MUNICIPAL	120	39.01341667	-123.3743889	60	60	USGS	NOCO-IN-02	NOCO-IN-02
S6-MCAW-C09	MUNICIPAL	330	38.50575	-120.8225833	230	100	USGS	S6-MCAW-C09	S6-MCAW-C09
MADCHOW-10	MUNICIPAL	830	37.11891667	-120.2590556	0	0	USGS	MADCHOW-10	MADCHOW-10
BEAR-S06	MUNICIPAL	586	34.23872222	-116.8491389	292	284	USGS	BEAR-S06	BEAR-S06
SDALLV-09	MUNICIPAL	810	32.68636667	-117.090425	690	110	USGS	SDALLV-09	SDALLV-09
HR-SG-06	MUNICIPAL	0	34.24822222	-118.2266667	0	0	USGS	HR-SG-06	HR-SG-06
SFM-C2	MUNICIPAL	640	37.33677778	-121.8695556	620	20	USGS	SFM-C2	SFM-C2
ESAC-16	MUNICIPAL	560	39.80847222	-121.8521389	240	300	USGS	ESAC-16	ESAC-16
DM-U-06	MUNICIPAL	160	37.01728056	-120.8999278	150	10	USGS	DM-U-06	DM-U-06
CAMP-SH-04	MUNICIPAL	450	41.40166667	-122.3771389	200	250	USGS	CAMP-SH-04	CAMP-SH-04
HR-PR-26	MUNICIPAL	305	33.0785	-117.1645556	282	23	USGS	HR-PR-26	HR-PR-26
S6-MCAW-C02	MUNICIPAL	300	38.55163889	-120.9385278	100	200	USGS	S6-MCAW-C02	S6-MCAW-C02
S-NSF-H17	MUNICIPAL	NA	38.39458333	-122.8794444	NA	NA	USGS	S-NSF-H17	S-NSF-H17
S6-MCAW-M10	MUNICIPAL	280	38.46741667	-120.6494167	20	260	USGS	S6-MCAW-M10	S6-MCAW-M10
S8_MOBS_R11	MUNICIPAL	0	34.47786111	-117.4362222	164	170	USGS	S8_MOBS_R11	S8_MOBS_R11
CAMP-HL-10	MUNICIPAL	545	40.14497222	-120.1424167	0	0	USGS	CAMP-HL-10	CAMP-HL-10
SIERRA-G-04	MUNICIPAL	0	36.12555556	-118.5336389	0	0	USGS	SIERRA-G-04	SIERRA-G-04
BEAR-S05	MUNICIPAL	710	34.24819444	-116.8662222	210	480	USGS	BEAR-S05	BEAR-S05
YOL-14	MUNICIPAL	1350	38.55212818	-121.5421786	530	267	USGS	YOL-14	YOL-14
SDHDRK-06	MUNICIPAL	52	32.83261111	-116.5245278	52	948	USGS	SDHDRK-06	SDHDRK-06
S6-MCAW-S11	MUNICIPAL	500	38.77127778	-120.7665833	400	100	USGS	S6-MCAW-S11	S6-MCAW-S11
S3-MACK-M25	MUNICIPAL	310	36.97283333	-119.8883889	0	0	USGS	S3-MACK-M25	S3-MACK-M25
S5-YB-B08	MUNICIPAL	625	39.11125	-121.1434444	0	0	USGS	S5-YB-B08	S5-YB-B08
S-NSF-H05	MUNICIPAL	NA	38.804	-123.0777778	NA	NA	USGS	S-NSF-H05	S-NSF-H05
SCRV-10	MUNICIPAL	766	34.15889383	-119.2189972	610	128	USGS	SCRV-10	SCRV-10
ANT-37	MUNICIPAL	700	34.8694234	-117.9350679	270	420	USGS	ANT-37	ANT-37
SOL-08	MUNICIPAL	1780	38.40777778	-121.9478333	0	0	USGS	SOL-08	SOL-08
SAM-10	MUNICIPAL	278	38.51277778	-121.4516389	156	6	USGS	SAM-10	SAM-10
SDWARN-02	MUNICIPAL	585	33.28611111	-116.6983611	100	475	USGS	SDWARN-02	SDWARN-02
ULASGU-02	MUNICIPAL	312	34.13738889	-117.7781111	40	272	USGS	ULASGU-02	ULASGU-02
ULASGU-07	MUNICIPAL	800	34.12084137	-118.099236	450	330	USGS	ULASGU-07	ULASGU-07
TMART-12	MUNICIPAL	250	39.40005556	-120.1811389	175	75	USGS	TMART-12	TMART-12
BEAR-U05	MUNICIPAL	0	34.24241667	-117.0616667	0	0	USGS	BEAR-U05	BEAR-U05
MADCHOW-17	MUNICIPAL	140	37.03508333	-119.8083611	0	0	USGS	MADCHOW-17	MADCHOW-17
LUB-26	MUNICIPAL	711	35.07236111	-115.3823889	0	0	USGS	LUB-26	LUB-26
CAMP-LU-14	MUNICIPAL	235	40.31386111	-121.2382778	162	60	USGS	CAMP-LU-14	CAMP-LU-14
SBU-05	MUNICIPAL	220.5	34.41911111	-119.6945556	200	20	USGS	SBU-05	SBU-05
S-NSF-H04	MUNICIPAL	NA	38.60205556	-122.98525	NA	NA	USGS	S-NSF-H04	S-NSF-H04
S-NSF-H39	MUNICIPAL	NA	38.28169444	-122.3968611	NA	NA	USGS	S-NSF-H39	S-NSF-H39
S8_MOBS_R06	MUNICIPAL	385	34.72805556	-117.5516667	340	40	USGS	S8_MOBS_R06	S8_MOBS_R06
S-MS-P01	MUNICIPAL	378	36.91188889	-121.8351944	0	0	USGS	S-MS-P01	S-MS-P01
S4-TUSK-TLA11	MUNICIPAL	240	36.40108333	-119.5929167	220	20	USGS	S4-TUSK-TLA11	S4-TUSK-TLA11
S5-YB-Y36	MUNICIPAL	117	39.394	-120.9453333	57	60	USGS	S5-YB-Y36	S5-YB-Y36
SIERRA-ML-08	MUNICIPAL	122	37.61238889	-120.1271944	0	0	USGS	SIERRA-ML-08	SIERRA-ML-08
MOJOU-01	MUNICIPAL	451	34.38836111	-117.60825	251	200	USGS	MOJOU-01	MOJOU-01
BEAR-U03	MUNICIPAL	106	34.23241667	-116.7702778	66	40	USGS	BEAR-U03	BEAR-U03
CAMP-QV-06	MUNICIPAL	0	40.42769444	-120.6388333	800	-800	USGS	CAMP-QV-06	CAMP-QV-06
HR-PR-25	MUNICIPAL	280	33.57494444	-117.3056667	240	40	USGS	HR-PR-25	HR-PR-25
HR-SC-10	MUNICIPAL	200	37.23441667	-122.1062778	130	60	USGS	HR-SC-10	HR-SC-10
SIERRA-SL-12	MUNICIPAL	77	39.74002778	-121.6787778	77	0	USGS	SIERRA-SL-12	SIERRA-SL-12
NOCO-CO-28	MUNICIPAL	120	40.89163889	-124.1415833	0	0	USGS	NOCO-CO-28	NOCO-CO-28
SUI-02	MUNICIPAL	0	38.24394444	-121.9700278	0	0	USGS	SUI-02	SUI-02
S-NSF-H21	MUNICIPAL	NA	38.61230556	-122.6887222	NA	NA	USGS	S-NSF-H21	S-NSF-H21
S8_MOBS_R26	MUNICIPAL	420	34.53347222	-117.13675	160	20	USGS	S8_MOBS_R26	S8_MOBS_R26
S7-SAC-NA05	MUNICIPAL	162	38.74877778	-121.4898889	140	20	USGS	S7-SAC-NA05	S7-SAC-NA05
S5-YB-B27	MUNICIPAL	175	39.25722222	-120.9011667	0	0	USGS	S5-YB-B27	S5-YB-B27
CAMP-ES-06	MUNICIPAL	930	39.88563889	-121.6665833	823	107	USGS	CAMP-ES-06	CAMP-ES-06
MOJO-08	MUNICIPAL	660	34.51086111	-117.5718889	0	0	USGS	MOJO-08	MOJO-08
SCRC-H09	MUNICIPAL	750	34.71394444	-120.1456389	0	0	USGS	SCRC-H09	SCRC-H09
BEAR-U06	MUNICIPAL	0	34.22602778	-116.8889722	0	0	USGS	BEAR-U06	BEAR-U06
SIERRA-VL-02	MUNICIPAL	580	38.1475	-120.0730833	0	0	USGS	SIERRA-VL-02	SIERRA-VL-02
DM-U-11	MUNICIPAL	78	36.78068056	-120.3722028	58	20	USGS	DM-U-11	DM-U-11
KLAM-28	MUNICIPAL	112	40.81827778	-122.3299722	68	44	USGS	KLAM-28	KLAM-28
DM-U-17	MUNICIPAL	135	37.29069444	-121.0875556	115	20	USGS	DM-U-17	DM-U-17
CAMP-SH-06	MUNICIPAL	328	41.31654127	-122.3069556	288	40	USGS	CAMP-SH-06	CAMP-SH-06
WSAC-35	MUNICIPAL	410	39.69394444	-122.0120833	0	0	USGS	WSAC-35	WSAC-35
RED-03	MUNICIPAL	510	40.54952778	-122.3296389	244	216	USGS	RED-03	RED-03
LUB-27	MUNICIPAL	400	34.56136111	-115.5460278	140	260	USGS	LUB-27	LUB-27
S7-SAC-C08	MUNICIPAL	247	38.44713889	-121.1721111	136	111	USGS	S7-SAC-C08	S7-SAC-C08
S6-MCAW-C01	MUNICIPAL	300	38.43411111	-120.9280556	32	268	USGS	S6-MCAW-C01	S6-MCAW-C01
NSAC-U-08	MUNICIPAL	0	40.00138889	-122.2175556	0	0	USGS	NSAC-U-08	NSAC-U-08
SB-18	MUNICIPAL	295	34.39416667	-119.4574722	85	210	USGS	SB-18	SB-18
USAWS-06	MUNICIPAL	650	33.78422222	-116.9761111	200	450	USGS	USAWS-06	USAWS-06
S5-YB-B19	MUNICIPAL	160	39.18272222	-120.9820278	0	0	USGS	S5-YB-B19	S5-YB-B19
MSMB-47	MUNICIPAL	69	36.57038889	-121.5150278	0	0	USGS	MSMB-47	MSMB-47
MSMB-31	MUNICIPAL	619	36.73241667	-121.6330833	198	409	USGS	MSMB-31	MSMB-31
DM-24	MUNICIPAL	150	36.98552778	-120.5830556	130	20	USGS	DM-24	DM-24
WSAC-FP-04	MUNICIPAL	200	39.58552778	-122.117	0	0	USGS	WSAC-FP-04	WSAC-FP-04
WSAC-10	MUNICIPAL	225	39.71072222	-122.1060556	0	0	USGS	WSAC-10	WSAC-10
ESAC-10	MUNICIPAL	316	39.06616667	-121.55375	96	207	USGS	ESAC-10	ESAC-10
WSAC-28	MUNICIPAL	165	39.75730556	-122.2398611	0	0	USGS	WSAC-28	WSAC-28
NOCO-IN-14	MUNICIPAL	135	39.12133333	-123.1585833	75	60	USGS	NOCO-IN-14	NOCO-IN-14
S-MS-P11	MUNICIPAL	300	36.95622222	-121.7378056	260	40	USGS	S-MS-P11	S-MS-P11
NOCO-CO-16	MUNICIPAL	75	41.81986111	-124.1010278	38	20	USGS	NOCO-CO-16	NOCO-CO-16
SDWARN-01	MUNICIPAL	473	33.26466667	-116.7117222	113	360	USGS	SDWARN-01	SDWARN-01
RICE-06	MUNICIPAL	35	39.60813056	-121.7657944	25	5	USGS	RICE-06	RICE-06
OV-16	MUNICIPAL	185	37.09655556	-118.2594722	20	110	USGS	OV-16	OV-16
D1-NSF-H05	MUNICIPAL	160	38.804	-123.0777778	60	100	USGS	D1-NSF-H05	D1-NSF-H05
S5-YB-B02	MUNICIPAL	700	39.04786111	-121.2379167	60	640	USGS	S5-YB-B02	S5-YB-B02
CGOLD-13	MUNICIPAL	302	37.20883333	-119.7807222	60	242	USGS	CGOLD-13	CGOLD-13
HR-PR-23	MUNICIPAL	703	32.90455556	-116.6322222	120	583	USGS	HR-PR-23	HR-PR-23
S4-TUSK-KAW03	MUNICIPAL	260	36.22572222	-119.57525	220	40	USGS	S4-TUSK-KAW03	S4-TUSK-KAW03
SIERRA-G-15	MUNICIPAL	480	38.88608333	-121.2655833	60	420	USGS	SIERRA-G-15	SIERRA-G-15
COS-10	MUNICIPAL	268	38.21766667	-121.2266944	0	0	USGS	COS-10	COS-10
SCRC-B30	MUNICIPAL	418	34.99858333	-120.5712778	338	-338	USGS	SCRC-B30	SCRC-B30
WS-07	MUNICIPAL	1020	36.43647222	-120.2115833	650	-650	USGS	WS-07	WS-07
NOCO-IN-08	MUNICIPAL	40	38.97122222	-123.1057778	25	15	USGS	NOCO-IN-08	NOCO-IN-08
KLAM-36	MUNICIPAL	25	41.08861111	-122.704	0	0	USGS	KLAM-36	KLAM-36
NOCO-CO-07	MUNICIPAL	130	41.15533333	-124.1326111	0	130	USGS	NOCO-CO-07	NOCO-CO-07
CAMP-ES-14	MUNICIPAL	0	39.847	-121.8301944	0	0	USGS	CAMP-ES-14	CAMP-ES-14
CAMP-TV-12	MUNICIPAL	210	40.07894444	-121.5605556	170	40	USGS	CAMP-TV-12	CAMP-TV-12
KLAM-04	MUNICIPAL	0	41.68191667	-122.7898056	0	0	USGS	KLAM-04	KLAM-04
CAMP-QV-11	MUNICIPAL	170	40.49733333	-121.9044167	110	60	USGS	CAMP-QV-11	CAMP-QV-11
S-NSF-H08	MUNICIPAL	NA	38.84605556	-122.9738333	NA	NA	USGS	S-NSF-H08	S-NSF-H08
HR-SG-08	MUNICIPAL	800	34.43761111	-118.3188611	0	0	USGS	HR-SG-08	HR-SG-08
S6-MCAW-S10	MUNICIPAL	300	38.72947222	-120.7145	160	140	USGS	S6-MCAW-S10	S6-MCAW-S10
S8_MOBSU_U09	MUNICIPAL	200	34.49981111	-117.2259389	185	10	USGS	S8_MOBSU_U09	S8_MOBSU_U09
S5-YB-B04	MUNICIPAL	160	39.084	-121.31325	120	40	USGS	S5-YB-B04	S5-YB-B04
CAMP-LU-02	MUNICIPAL	2664	41.95677778	-121.481	2546	118	USGS	CAMP-LU-02	CAMP-LU-02
ESJ-19:ESJDD-05	MUNICIPAL	519	37.98855556	-121.3073611	195	300	USGS	ESJ-19:ESJDD-05	ESJ-19:ESJDD-05
NOCO-IN-26	MUNICIPAL	126	39.38472222	-122.5564444	30	84	USGS	NOCO-IN-26	NOCO-IN-26
S-MS-H26	MUNICIPAL	505	35.61863889	-120.3046389	105	300	USGS	S-MS-H26	S-MS-H26
HR-SG-13	MUNICIPAL	367	34.39130556	-117.7274444	0	0	USGS	HR-SG-13	HR-SG-13
CAMP-LU-03	MUNICIPAL	670	41.49491667	-120.5391667	350	320	USGS	CAMP-LU-03	CAMP-LU-03
S8_MOBS_F10	MUNICIPAL	534	34.87922222	-116.7328028	155	350	USGS	S8_MOBS_F10	S8_MOBS_F10
RED-05	MUNICIPAL	492	40.39802778	-122.2870556	192	256	USGS	RED-05	RED-05
HR-PRFP-12	MUNICIPAL	128	32.78130556	-116.8493889	0	0	USGS	HR-PRFP-12	HR-PRFP-12
USAWC-21	MUNICIPAL	1110	34.14155556	-117.5973889	400	690	USGS	USAWC-21	USAWC-21
MOJO-48	MUNICIPAL	520	34.58	-117.5785556	200	340	USGS	MOJO-48	MOJO-48
RED-MW-04	MUNICIPAL	865	40.35858333	-122.3338333	755	100	USGS	RED-MW-04	RED-MW-04
S6-MCAW-N16	MUNICIPAL	115	39.19819444	-120.7975278	0	0	USGS	S6-MCAW-N16	S6-MCAW-N16
RED-13	MUNICIPAL	431	40.38444444	-122.34025	80	330	USGS	RED-13	RED-13
S4-TUSK-TLA08	MUNICIPAL	57	36.13727778	-119.6448889	47	10	USGS	S4-TUSK-TLA08	S4-TUSK-TLA08
DM-05	MUNICIPAL	230	36.86113889	-120.4517222	115	105	USGS	DM-05	DM-05
S-MS-SC11	MUNICIPAL	170	37.05394444	-121.9522778	70	100	USGS	S-MS-SC11	S-MS-SC11
S4-TUSK-HLS13	MUNICIPAL	600	36.47905556	-118.8544167	43	557	USGS	S4-TUSK-HLS13	S4-TUSK-HLS13
ESJ-19:ESJDD-04	MUNICIPAL	519	37.98855556	-121.3073611	195	300	USGS	ESJ-19:ESJDD-04	ESJ-19:ESJDD-04
NAM-03	MUNICIPAL	660	38.68791667	-121.3851667	0	0	USGS	NAM-03	NAM-03
DM-U-07	MUNICIPAL	550	36.88959444	-120.6701639	530	20	USGS	DM-U-07	DM-U-07
COAU-03	MUNICIPAL	0	33.81047222	-116.4235556	0	0	USGS	COAU-03	COAU-03
SOL-03	MUNICIPAL	940	38.35669444	-121.94975	0	0	USGS	SOL-03	SOL-03
S-MS-H20	MUNICIPAL	125	36.4575	-121.2325	50	75	USGS	S-MS-H20	S-MS-H20
SCRC-H14	MUNICIPAL	300	35.21336111	-120.6365556	150	140	USGS	SCRC-H14	SCRC-H14
KERN-38	MUNICIPAL	0	35.16508333	-118.8136111	0	0	USGS	KERN-38	KERN-38
NSFWG-10	MUNICIPAL	190	38.24869444	-122.8944444	70	40	USGS	NSFWG-10	NSFWG-10
S8_MOBS_R34	MUNICIPAL	23	34.80408333	-116.6270556	8	15	USGS	S8_MOBS_R34	S8_MOBS_R34
S4-TUSK-TLE02	MUNICIPAL	1330	35.87622222	-119.4781667	970	40	USGS	S4-TUSK-TLE02	S4-TUSK-TLE02
BEAR-S02	MUNICIPAL	365	34.23952778	-116.8965556	154	57	USGS	BEAR-S02	BEAR-S02
MOJO-35	MUNICIPAL	400	34.89720674	-116.8655916	160	240	USGS	MOJO-35	MOJO-35
SDALLV-03	MUNICIPAL	606	32.657075	-117.0778361	222	344	USGS	SDALLV-03	SDALLV-03
ESAC-17	MUNICIPAL	120	39.10886111	-121.6343056	105	-105	USGS	ESAC-17	ESAC-17
DM-U-12	MUNICIPAL	350	36.78068056	-120.3722028	330	20	USGS	DM-U-12	DM-U-12
CLABCB-13	MUNICIPAL	746	33.94511111	-118.1843611	610	136	USGS	CLABCB-13	CLABCB-13
ESJFP-10:ESJDD-03	MUNICIPAL	540	38.00080556	-121.2686667	200	320	USGS	ESJFP-10:ESJDD-03	ESJFP-10:ESJDD-03
SCRC-B36	MUNICIPAL	200	35.00430556	-120.5437222	0	0	USGS	SCRC-B36	SCRC-B36
ANT-23	MUNICIPAL	150	34.44569444	-117.8491389	0	0	USGS	ANT-23	ANT-23
CGOLD-16	MUNICIPAL	500	37.41938889	-119.6051944	120	100	USGS	CGOLD-16	CGOLD-16
CAMP-SH-12	MUNICIPAL	150	41.62472222	-122.4048333	0	0	USGS	CAMP-SH-12	CAMP-SH-12
SOSA-07	MUNICIPAL	51	35.798	-118.4517778	21	30	USGS	SOSA-07	SOSA-07
SIERRA-G-13	MUNICIPAL	400	38.65730556	-120.6040833	60	340	USGS	SIERRA-G-13	SIERRA-G-13
SIERRA-GL-08	MUNICIPAL	100	39.87863889	-121.1669722	0	0	USGS	SIERRA-GL-08	SIERRA-GL-08
S5-YB-B13	MUNICIPAL	320	39.05766667	-121.0626111	25	295	USGS	S5-YB-B13	S5-YB-B13
MSSC-10	MUNICIPAL	540	36.99255556	-121.9243056	380	140	USGS	MSSC-10	MSSC-10
S-MS-SV20	MUNICIPAL	500	36.68822222	-121.6872222	0	0	USGS	S-MS-SV20	S-MS-SV20
BEAR-U11	MUNICIPAL	500	34.28002778	-117.2182778	0	0	USGS	BEAR-U11	BEAR-U11
MSPR-08	MUNICIPAL	300	35.75005556	-120.6936944	87	183	USGS	MSPR-08	MSPR-08
HR-PR-31	MUNICIPAL	645	33.75547222	-116.70325	50	495	USGS	HR-PR-31	HR-PR-31
S8_MOBS_R27	MUNICIPAL	140	34.756	-117.0147778	105	35	USGS	S8_MOBS_R27	S8_MOBS_R27
LUBU-01	MUNICIPAL	1010	34.15986667	-116.0385667	350	590	USGS	LUBU-01	LUBU-01
S3-MACK-K12	MUNICIPAL	400	36.48097222	-119.9398611	280	120	USGS	S3-MACK-K12	S3-MACK-K12
LUBU-03	MUNICIPAL	0	34.90530556	-117.1711111	0	0	USGS	LUBU-03	LUBU-03
S8_MOBSU_U11	MUNICIPAL	830	34.65138889	-117.6352778	605	220	USGS	S8_MOBSU_U11	S8_MOBSU_U11
MSMB-29	MUNICIPAL	274	36.64308333	-121.6512222	129	127	USGS	MSMB-29	MSMB-29
BEAR-G09	MUNICIPAL	500	34.28013889	-117.21875	0	0	USGS	BEAR-G09	BEAR-G09
S-MS-H24	MUNICIPAL	500	35.64175	-120.3638889	300	200	USGS	S-MS-H24	S-MS-H24
CGOLD-14	MUNICIPAL	0	37.32772222	-119.6485278	0	0	USGS	CGOLD-14	CGOLD-14
S8_MOBS_R21	MUNICIPAL	550	34.63461111	-117.19425	350	200	USGS	S8_MOBS_R21	S8_MOBS_R21
CUYU-03	MUNICIPAL	212	34.81816667	-118.9936111	0	0	USGS	CUYU-03	CUYU-03
SIERRA-VL-01	MUNICIPAL	93	35.31169444	-118.4110833	0	0	USGS	SIERRA-VL-01	SIERRA-VL-01
CD-02	MUNICIPAL	358	34.22786111	-116.4446389	0	0	USGS	CD-02	CD-02
S3-MACK-M04	MUNICIPAL	340	36.95608333	-120.3730556	300	40	USGS	S3-MACK-M04	S3-MACK-M04
BEAR-G13	MUNICIPAL	375	34.27805556	-117.1725556	0	0	USGS	BEAR-G13	BEAR-G13
MSMB-44	MUNICIPAL	392	36.52313889	-121.4645556	332	58	USGS	MSMB-44	MSMB-44
SIERRA-XL-01	MUNICIPAL	0	37.62758333	-119.0858889	0	0	USGS	SIERRA-XL-01	SIERRA-XL-01
MOD-01	MUNICIPAL	81	37.62159742	-121.0441012	0	0	USGS	MOD-01	MOD-01
CUYU-06	MUNICIPAL	295	34.83119444	-118.8623333	0	0	USGS	CUYU-06	CUYU-06
ULASG-11	MUNICIPAL	490	34.18780556	-118.1556944	160	205	USGS	ULASG-11	ULASG-11
HR-PR-18	MUNICIPAL	455	33.16588889	-116.9960556	0	0	USGS	HR-PR-18	HR-PR-18
S3-MACK-M16	MUNICIPAL	300	37.08977778	-120.3176667	160	140	USGS	S3-MACK-M16	S3-MACK-M16
S-MS-H27	MUNICIPAL	500	35.83822222	-120.5397778	0	0	USGS	S-MS-H27	S-MS-H27
BEAR-G05	MUNICIPAL	0	34.24525	-117.1443056	0	0	USGS	BEAR-G05	BEAR-G05
SCRV-33	MUNICIPAL	504	34.20477778	-119.0347222	224	280	USGS	SCRV-33	SCRV-33
USAWR-09	MUNICIPAL	346	33.96961111	-117.3805278	60	286	USGS	USAWR-09	USAWR-09
ANT-09R	MUNICIPAL	NA	34.66936111	-118.4225278	NA	NA	USGS	ANT-09R	ANT-09R
MER-12	MUNICIPAL	210	37.18347222	-120.6195278	110	100	USGS	MER-12	MER-12
S-MS-SV39	MUNICIPAL	322	35.67422222	-120.3470556	152	160	USGS	S-MS-SV39	S-MS-SV39
S3-MACK-M05	MUNICIPAL	260	37.04933333	-120.4721944	160	100	USGS	S3-MACK-M05	S3-MACK-M05
CD-12	MUNICIPAL	550	34.12725	-116.2968889	0	0	USGS	CD-12	CD-12
S3-MACK-K03	MUNICIPAL	332	36.51475	-119.9955278	0	0	USGS	S3-MACK-K03	S3-MACK-K03
USAWR-06	MUNICIPAL	190	33.92111111	-117.4354722	120	60	USGS	USAWR-06	USAWR-06
CUYU-01	MUNICIPAL	193	34.81961111	-118.9526944	39	154	USGS	CUYU-01	CUYU-01
SIERRA-G-18	MUNICIPAL	0	37.45572222	-118.7458611	0	0	USGS	SIERRA-G-18	SIERRA-G-18
S3-MACK-M10	MUNICIPAL	300	36.93122222	-120.1842778	240	60	USGS	S3-MACK-M10	S3-MACK-M10
HR-SG-10	MUNICIPAL	0	34.73525	-118.5994167	0	0	USGS	HR-SG-10	HR-SG-10
BEAR-G06	MUNICIPAL	0	34.27386111	-117.2797778	0	0	USGS	BEAR-G06	BEAR-G06
HR-PRFP-06	MUNICIPAL	750	32.81497222	-116.7273333	20	730	USGS	HR-PRFP-06	HR-PRFP-06
ULASGU-06	MUNICIPAL	1089	34.15861766	-118.1089587	270	788	USGS	ULASGU-06	ULASGU-06
S4-TUSK-KAW08	MUNICIPAL	245	36.3445	-119.4546111	145	100	USGS	S4-TUSK-KAW08	S4-TUSK-KAW08
S8_MOBS_R18	MUNICIPAL	200	35.01011111	-117.1840556	0	0	USGS	S8_MOBS_R18	S8_MOBS_R18
CGOLD-09	MUNICIPAL	1027	37.12352778	-119.8738333	70	957	USGS	CGOLD-09	CGOLD-09
S4-TUSK-KAW27	MUNICIPAL	150	36.20888889	-119.02725	82	60	USGS	S4-TUSK-KAW27	S4-TUSK-KAW27
HR-SGU-01	MUNICIPAL	0	34.5195	-118.3178889	0	0	USGS	HR-SGU-01	HR-SGU-01
S3-MACK-K15	MUNICIPAL	200	36.44577778	-119.7428333	160	40	USGS	S3-MACK-K15	S3-MACK-K15
SCRV-39	MUNICIPAL	1190	34.27116667	-119.2121944	580	500	USGS	SCRV-39	SCRV-39
SDALLV-11	MUNICIPAL	148	32.85636111	-116.9393889	50	98	USGS	SDALLV-11	SDALLV-11
SCRV-06	MUNICIPAL	220	34.20083333	-119.1761389	120	100	USGS	SCRV-06	SCRV-06
OV-38	MUNICIPAL	232	36.20427778	-118.0205	80	152	USGS	OV-38	OV-38
BEAR-G12	MUNICIPAL	0	34.25325	-117.0825833	0	0	USGS	BEAR-G12	BEAR-G12
CGOLD-04	MUNICIPAL	500	37.35416667	-119.6879167	55	445	USGS	CGOLD-04	CGOLD-04
MADCHOWFP-03	MUNICIPAL	198	37.07722222	-120.5366667	163	35	USGS	MADCHOWFP-03	MADCHOWFP-03
